Date,MET
2024-03-15,68.27745819091797
2024-03-18,68.42837524414062
2024-03-19,68.2868881225586
2024-03-20,69.19236755371094
2024-03-21,69.10747528076172
2024-03-22,68.50383758544922
2024-03-25,68.94712829589844
2024-03-26,68.90940856933594
2024-03-27,69.72055053710938
2024-03-28,69.8997573852539
2024-04-01,69.50360870361328
2024-04-02,69.06975555419922
2024-04-03,69.39042663574219
2024-04-04,68.97541809082031
2024-04-05,69.4187240600586
2024-04-08,69.5885009765625
2024-04-09,68.73963165283203
2024-04-10,67.82474517822266
2024-04-11,66.94758605957031
2024-04-12,66.1552963256836
2024-04-15,65.49505615234375
2024-04-16,65.01404571533203
2024-04-17,65.00460052490234
2024-04-18,65.97608184814453
2024-04-19,67.07019805908203
2024-04-22,67.87188720703125
2024-04-23,68.11711883544922
2024-04-24,68.58872985839844
2024-04-25,67.81531524658203
2024-04-26,66.41938781738281
2024-04-29,67.62667083740234
2024-04-30,67.0418930053711
2024-05-01,67.79644775390625
2024-05-02,66.24961853027344
2024-05-03,66.51370239257812
2024-05-06,67.6686019897461
2024-05-07,67.73513793945312
2024-05-08,68.11536407470703
2024-05-09,68.95183563232422
2024-05-10,69.13243103027344
2024-05-13,68.82826232910156
2024-05-14,69.68373107910156
2024-05-15,69.51264190673828
2024-05-16,69.83582305908203
2024-05-17,70.54872131347656
2024-05-20,69.28451538085938
2024-05-21,68.99935150146484
2024-05-22,69.2655029296875
2024-05-23,68.1058578491211
2024-05-24,68.95183563232422
2024-05-28,67.46900177001953
2024-05-29,66.95570373535156
2024-05-30,67.59255981445312
2024-05-31,68.79023742675781
2024-06-03,67.88722229003906
2024-06-04,66.8321304321289
2024-06-05,66.85115051269531
2024-06-06,66.57548522949219
2024-06-07,66.58499145507812
2024-06-10,66.79410552978516
2024-06-11,65.64396667480469
2024-06-12,65.60594177246094
2024-06-13,65.26375579833984
2024-06-14,65.15919494628906
2024-06-17,65.94812774658203
2024-06-18,66.40438842773438
2024-06-20,67.34541320800781
2024-06-21,67.74464416503906
2024-06-24,68.55259704589844
2024-06-25,67.8777084350586
2024-06-26,67.65909576416016
2024-06-27,67.35491943359375
2024-06-28,66.71807861328125
2024-07-01,66.42339324951172
2024-07-02,66.57548522949219
2024-07-03,66.68955993652344
2024-07-05,66.06218719482422
2024-07-08,65.97665405273438
2024-07-09,66.46142578125
2024-07-10,68.07733154296875
2024-07-11,68.85677337646484
2024-07-12,69.75978088378906
2024-07-15,70.74833679199219
2024-07-16,71.91748809814453
2024-07-17,72.41178131103516
2024-07-18,71.66085052490234
2024-07-19,71.08102416992188
2024-07-22,71.51827239990234
2024-07-23,71.47074890136719
2024-07-24,70.83387756347656
2024-07-25,71.59430694580078
2024-07-26,72.24066925048828
2024-07-29,71.76539611816406
2024-07-30,72.95357513427734
2024-07-31,73.04863739013672
2024-08-01,72.03155517578125
2024-08-02,67.06976318359375
2024-08-05,64.59838104248047
2024-08-06,65.7338638305664
2024-08-07,65.85843658447266
2024-08-08,66.73998260498047
2024-08-09,67.1999282836914
2024-08-12,66.931640625
2024-08-13,67.4682388305664
2024-08-14,68.20606994628906
2024-08-15,68.73309326171875
2024-08-16,69.99794006347656
2024-08-19,70.18959045410156
2024-08-20,69.68173217773438
2024-08-21,69.76795959472656
2024-08-22,70.76451873779297
2024-08-23,71.23404693603516
2024-08-26,71.6173324584961
2024-08-27,71.88563537597656
2024-08-28,72.58512878417969
2024-08-29,73.5241928100586
2024-08-30,74.24286651611328
2024-09-03,74.51115417480469
2024-09-04,74.28117370605469
2024-09-05,73.38046264648438
2024-09-06,70.98490905761719
2024-09-09,72.326416015625
2024-09-10,71.51192474365234
2024-09-11,71.6173324584961
2024-09-12,72.31684112548828
2024-09-13,73.00675201416016
2024-09-16,74.14702606201172
2024-09-17,75.00942993164062
2024-09-18,75.93889617919922
2024-09-19,77.7020263671875
2024-09-20,77.47205352783203
2024-09-23,78.05656433105469
2024-09-24,77.08876037597656
2024-09-25,77.36665344238281
2024-09-26,78.13322448730469
2024-09-27,79.0339584350586
2024-09-30,79.0339584350586
2024-10-01,78.36320495605469
2024-10-02,78.37278747558594
2024-10-03,77.86492919921875
2024-10-04,80.5287857055664
2024-10-07,79.53223419189453
2024-10-08,79.80052185058594
2024-10-09,81.00788879394531
2024-10-10,80.51919555664062
2024-10-11,81.93736267089844
2024-10-14,82.29190063476562
2024-10-15,82.08108520507812
2024-10-16,81.62114715576172
2024-10-17,82.1098403930664
2024-10-18,81.75528717041016
2024-10-21,81.29534912109375
2024-10-22,81.20911407470703
2024-10-23,80.6150131225586
2024-10-24,80.83541107177734
2024-10-25,78.94770812988281
2024-10-28,79.61846160888672
2024-10-29,79.36933898925781
2024-10-30,79.7047119140625
2024-10-31,75.14358520507812
2024-11-01,75.15316772460938
2024-11-04,75.27772521972656
2024-11-05,75.40800476074219
2024-11-06,80.32905578613281
2024-11-07,78.17729187011719
2024-11-08,78.17729187011719
2024-11-11,78.9009780883789
2024-11-12,79.3158950805664
2024-11-13,79.1422119140625
2024-11-14,79.70185852050781
2024-11-15,80.40625
2024-11-18,80.4448471069336
2024-11-19,79.7308120727539
2024-11-20,79.70185852050781
2024-11-21,82.20098876953125
2024-11-22,83.55186462402344
2024-11-25,84.27555084228516
2024-11-26,84.68081665039062
2024-11-27,85.15362548828125
2024-11-29,85.13433074951172
2024-12-02,83.8316879272461
2024-12-03,82.71240234375
2024-12-04,82.38431549072266
2024-12-05,82.86677551269531
2024-12-06,82.22994232177734
2024-12-09,79.3930892944336
2024-12-10,78.87203216552734
2024-12-11,77.51151275634766
2024-12-12,80.30010986328125
2024-12-13,80.07817840576172
2024-12-16,79.83694458007812
2024-12-17,78.39923095703125
2024-12-18,76.02554321289062
2024-12-19,77.29922485351562
2024-12-20,78.50537109375
2024-12-23,78.84308624267578
2024-12-24,79.36414337158203
2024-12-26,79.84659576416016
2024-12-27,79.36414337158203
2024-12-30,78.65010833740234
2024-12-31,79.00712585449219
2025-01-02,78.91062927246094
2025-01-03,79.32554626464844
2025-01-06,79.11326599121094
2025-01-07,79.25800323486328
2025-01-08,79.91413879394531
2025-01-10,77.43431854248047
2025-01-13,79.03607940673828
2025-01-14,80.88870239257812
2025-01-15,81.95011138916016
2025-01-16,82.87641906738281
2025-01-17,83.73519134521484
2025-01-21,83.8316879272461
2025-01-22,82.7509994506836
2025-01-23,83.71590423583984
2025-01-24,83.01152801513672
2025-01-27,83.90888977050781
2025-01-28,82.67379760742188
2025-01-29,83.6001205444336
2025-01-30,83.94749450683594
2025-01-31,83.47467041015625
2025-02-03,82.49046325683594
2025-02-04,82.1845703125
2025-02-05,82.54386901855469
2025-02-06,81.2522964477539
2025-02-07,81.49507904052734
2025-02-10,80.67935943603516
2025-02-11,80.7667465209961
2025-02-12,80.33946990966797
2025-02-13,79.96073913574219
2025-02-14,79.33922576904297
2025-02-18,80.04813385009766
2025-02-19,80.66963958740234
2025-02-20,80.34917449951172
2025-02-21,78.66917419433594
2025-02-24,78.86338806152344
2025-02-25,79.82477569580078
2025-02-26,80.15496063232422
2025-02-27,81.62133026123047
2025-02-28,83.68978118896484
2025-03-03,83.22364044189453
2025-03-04,79.20327758789062
2025-03-05,80.65992736816406
2025-03-06,79.84420776367188
2025-03-07,79.87333679199219
2025-03-10,76.89205169677734
2025-03-11,76.18314361572266
2025-03-12,76.89205169677734
2025-03-13,75.4548110961914
2025-03-14,78.08650970458984
2025-03-17,79.78594207763672
2025-03-18,79.28096771240234
2025-03-19,80.62108612060547
2025-03-20,80.32975769042969
2025-03-21,79.98015594482422
2025-03-24,81.74756622314453
2025-03-25,81.32028198242188
2025-03-26,81.50479125976562
2025-03-27,80.65022277832031
2025-03-28,76.94061279296875
2025-03-31,77.96996307373047
2025-04-01,78.81483459472656
2025-04-02,80.10639953613281
2025-04-03,73.71653747558594
2025-04-04,67.07417297363281
2025-04-07,67.33637237548828
2025-04-08,66.44296264648438
2025-04-09,73.0658950805664
2025-04-10,69.05523681640625
2025-04-11,69.33685302734375
2025-04-14,70.84205627441406
2025-04-15,70.60900115966797
2025-04-16,69.62818145751953
2025-04-17,70.45362854003906
2025-04-21,68.36575317382812
2025-04-22,70.97801971435547
2025-04-23,72.09478759765625
2025-04-24,73.66798400878906
2025-04-25,73.01734161376953
2025-04-28,73.74567413330078
2025-04-29,74.2117919921875
2025-04-30,73.19214630126953
2025-05-01,73.58058166503906
2025-05-02,75.5616226196289
2025-05-05,75.1731948852539
2025-05-06,74.7603530883789
2025-05-07,75.07341003417969
2025-05-08,75.90493774414062
2025-05-09,76.15930938720703
2025-05-12,78.88871765136719
2025-05-13,79.39742279052734
2025-05-14,78.21369171142578
2025-05-15,78.71261596679688
2025-05-16,79.0745849609375
2025-05-19,79.11371612548828
2025-05-20,78.58544921875
2025-05-21,76.20821380615234
2025-05-22,75.97343444824219
2025-05-23,75.53319549560547
2025-05-27,77.31367492675781
2025-05-28,76.29625701904297
2025-05-29,77.14736938476562
2025-05-30,76.87345886230469
2025-06-02,76.97128295898438
2025-06-03,77.59738159179688
2025-06-04,77.09844970703125
2025-06-05,76.85387420654297
2025-06-06,78.19412994384766
2025-06-09,77.89086151123047
2025-06-10,77.70498657226562
2025-06-11,77.1962890625
2025-06-12,77.27454376220703
2025-06-13,75.670166015625
2025-06-16,76.69735717773438
2025-06-17,76.15930938720703
2025-06-18,76.84410095214844
2025-06-20,77.48976135253906
2025-06-23,77.90064239501953
2025-06-24,77.93000030517578
2025-06-25,77.3919448852539
2025-06-26,78.22347259521484
2025-06-27,78.62457275390625
2025-06-30,78.6734848022461
2025-07-01,79.32893371582031
2025-07-02,78.40936279296875
2025-07-03,78.89849090576172
2025-07-07,77.46041870117188
2025-07-08,77.93000030517578
2025-07-09,76.54082489013672
2025-07-10,76.66801452636719
2025-07-11,76.01255798339844
2025-07-14,76.20821380615234
2025-07-15,74.55491638183594
2025-07-16,74.9266586303711
2025-07-17,75.65059661865234
2025-07-18,75.47450256347656
2025-07-21,74.67230987548828
2025-07-22,75.8266830444336
2025-07-23,76.73648834228516
2025-07-24,76.1006088256836
2025-07-25,76.85387420654297
2025-07-28,75.97343444824219
2025-07-29,75.99299621582031
2025-07-30,73.16575622558594
2025-07-31,74.30056762695312
2025-08-01,72.40270233154297
2025-08-04,73.20488739013672
2025-08-05,73.82394409179688
2025-08-06,74.86885833740234
2025-08-07,72.76918029785156
2025-08-08,75.1843032836914
2025-08-11,74.22811889648438
2025-08-12,75.47017669677734
2025-08-13,76.2587890625
2025-08-14,76.8108139038086
2025-08-15,76.22921752929688
2025-08-18,76.63337707519531
2025-08-19,77.59942626953125
2025-08-20,77.90501403808594
2025-08-21,78.11202239990234
2025-08-22,80.32999420166016
2025-08-25,79.67938995361328
2025-08-26,79.8568344116211
2025-08-27,79.95540618896484
2025-08-28,79.64981842041016
2025-08-29,80.20185089111328
2025-09-02,79.4132308959961
2025-09-03,79.423095703125
2025-09-04,80.58629608154297
2025-09-05,78.37818145751953
2025-09-08,78.46690368652344
2025-09-09,78.16131591796875
2025-09-10,78.1021728515625
2025-09-11,79.19635772705078
2025-09-12,79.66954040527344
2025-09-15,79.31465911865234
2025-09-16,77.60929107666016
2025-09-17,77.56000518798828
2025-09-18,77.94445037841797
2025-09-19,78.03317260742188
2025-09-22,79.82726287841797
2025-09-23,79.17665100097656
2025-09-24,79.49209594726562
2025-09-25,79.13721466064453
2025-09-26,80.4581527709961
2025-09-29,80.90174102783203
2025-09-30,81.19747161865234
2025-10-01,80.76374053955078
2025-10-02,80.17227935791016
2025-10-03,81.19747161865234
2025-10-06,81.1777572631836
2025-10-07,81.57205963134766
2025-10-08,80.8623046875
2025-10-09,80.81302642822266
2025-10-10,78.63447570800781
2025-10-13,79.66954040527344
2025-10-14,81.71006774902344
2025-10-15,80.4581527709961
2025-10-16,76.73194885253906
2025-10-17,77.34313201904297
2025-10-20,77.61914825439453
2025-10-21,77.89514923095703
2025-10-22,77.44170379638672
2025-10-23,77.05725860595703
2025-10-24,77.56000518798828
2025-10-27,77.7472915649414
2025-10-28,77.62899780273438
2025-10-29,77.20512390136719
2025-10-30,78.03317260742188
2025-10-31,78.68376922607422
2025-11-03,78.08245086669922
2025-11-04,78.8946304321289
2025-11-05,78.12018585205078
2025-11-06,75.4294662475586
2025-11-07,75.60818481445312
2025-11-10,76.63085174560547
2025-11-11,77.23651885986328
2025-11-12,79.63929748535156
2025-11-13,78.9045639038086
2025-11-14,78.0804672241211
2025-11-17,74.99259185791016
2025-11-18,74.83373260498047
2025-11-19,74.22807312011719
2025-11-20,73.39405059814453
2025-11-21,74.5358657836914
2025-11-24,74.65501403808594
2025-11-25,75.20109558105469
2025-11-26,75.78690338134766
2025-11-28,76.01526641845703
2025-12-01,75.76704406738281
2025-12-02,75.72732543945312
2025-12-03,76.95851135253906
2025-12-04,77.47480773925781
2025-12-05,78.10032653808594
2025-12-08,77.52445220947266
2025-12-09,77.26630401611328
2025-12-10,79.25206756591797
2025-12-11,81.66477966308594
2025-12-12,81.57542419433594
2025-12-15,82.022216796875
2025-12-16,81.69456481933594
2025-12-17,81.94278717041016
2025-12-18,81.12862396240234
2025-12-19,80.98961639404297
2025-12-22,80.77117919921875
2025-12-23,80.33432006835938
2025-12-24,80.47332000732422
2025-12-26,79.7286605834961
2025-12-29,79.42086029052734
2025-12-30,79.21235656738281
2025-12-31,78.37833404541016
