Date,XOM
2024-06-25,107.82930755615234
2024-06-26,107.86701965332031
2024-06-27,108.32899475097656
2024-06-28,108.53641510009766
2024-07-01,108.38555908203125
2024-07-02,107.65017700195312
2024-07-03,108.19700622558594
2024-07-05,106.88648986816406
2024-07-08,105.76454162597656
2024-07-09,104.595458984375
2024-07-10,105.5194320678711
2024-07-11,106.77336120605469
2024-07-12,106.7922134399414
2024-07-15,108.62126159667969
2024-07-16,109.40380859375
2024-07-17,110.91229248046875
2024-07-18,112.00596618652344
2024-07-19,109.43209838867188
2024-07-22,108.6778335571289
2024-07-23,106.9242172241211
2024-07-24,108.4327163696289
2024-07-25,110.71429443359375
2024-07-26,110.62002563476562
2024-07-29,109.46035766601562
2024-07-30,111.4119873046875
2024-07-31,111.80796813964844
2024-08-01,110.26175689697266
2024-08-02,110.19576263427734
2024-08-05,108.20642852783203
2024-08-06,107.6313247680664
2024-08-07,109.06439208984375
2024-08-08,111.14801025390625
2024-08-09,112.05310821533203
2024-08-12,112.19452667236328
2024-08-13,111.11971282958984
2024-08-14,112.14739227294922
2024-08-15,112.84117889404297
2024-08-16,112.30894470214844
2024-08-19,112.65109252929688
2024-08-20,108.89701843261719
2024-08-21,108.20320892333984
2024-08-22,109.0395736694336
2024-08-23,110.55069732666016
2024-08-26,112.91720581054688
2024-08-27,111.84325408935547
2024-08-28,110.74079132080078
2024-08-29,112.27093505859375
2024-08-30,112.09036254882812
2024-09-03,109.74286651611328
2024-09-04,108.40280151367188
2024-09-05,107.55694580078125
2024-09-06,107.05323028564453
2024-09-09,109.30569458007812
2024-09-10,105.3235092163086
2024-09-11,104.27806091308594
2024-09-12,105.71316528320312
2024-09-13,105.63713073730469
2024-09-16,107.1197509765625
2024-09-17,108.51685333251953
2024-09-18,108.89701843261719
2024-09-19,110.24658203125
2024-09-20,109.55278015136719
2024-09-23,111.53913116455078
2024-09-24,111.2445068359375
2024-09-25,109.07758331298828
2024-09-26,107.20530700683594
2024-09-27,110.07550811767578
2024-09-30,111.40607452392578
2024-10-01,113.98165893554688
2024-10-02,115.49279022216797
2024-10-03,116.5002212524414
2024-10-04,118.63862609863281
2024-10-07,119.15184783935547
2024-10-08,115.98700714111328
2024-10-09,116.0345230102539
2024-10-10,117.03245544433594
2024-10-11,117.47913360595703
2024-10-14,117.92583465576172
2024-10-15,114.38082885742188
2024-10-16,114.67545318603516
2024-10-17,114.38082885742188
2024-10-18,114.05769348144531
2024-10-21,114.12422180175781
2024-10-22,114.71347045898438
2024-10-23,114.30479431152344
2024-10-24,113.65852355957031
2024-10-25,113.56348419189453
2024-10-28,113.00274658203125
2024-10-29,111.46308898925781
2024-10-30,110.90235900878906
2024-10-31,110.98789978027344
2024-11-01,109.2486572265625
2024-11-04,112.72712707519531
2024-11-05,113.05977630615234
2024-11-06,114.99858856201172
2024-11-07,115.14115142822266
2024-11-08,115.1031265258789
2024-11-11,114.49488067626953
2024-11-12,114.38082885742188
2024-11-13,115.44528198242188
2024-11-14,115.52193450927734
2024-11-15,114.32417297363281
2024-11-18,115.28237915039062
2024-11-19,113.67257690429688
2024-11-20,115.2919692993164
2024-11-21,116.83468627929688
2024-11-22,116.70053100585938
2024-11-25,114.95658874511719
2024-11-26,113.04017639160156
2024-11-27,112.74312591552734
2024-11-29,113.03058624267578
2024-12-02,112.92517852783203
2024-12-03,112.75270080566406
2024-12-04,109.50436401367188
2024-12-05,109.98346710205078
2024-12-06,108.82404327392578
2024-12-09,108.18203735351562
2024-12-10,107.9616470336914
2024-12-11,107.24299621582031
2024-12-12,107.14716339111328
2024-12-13,106.20811462402344
2024-12-16,103.93716430664062
2024-12-17,103.49639129638672
2024-12-18,101.97282409667969
2024-12-19,101.10086059570312
2024-12-20,101.44581604003906
2024-12-23,101.85784912109375
2024-12-24,101.95365905761719
2024-12-26,102.0398941040039
2024-12-27,102.03032684326172
2024-12-30,101.34041595458984
2024-12-31,103.07476806640625
2025-01-02,102.82563018798828
2025-01-03,103.35265350341797
2025-01-06,103.2376708984375
2025-01-07,104.20545196533203
2025-01-08,102.46151733398438
2025-01-10,102.08781433105469
2025-01-13,104.722900390625
2025-01-14,105.13492584228516
2025-01-15,106.85012817382812
2025-01-16,106.66806030273438
2025-01-17,107.62627410888672
2025-01-21,106.81179809570312
2025-01-22,104.9528579711914
2025-01-23,105.54696655273438
2025-01-24,104.11922454833984
2025-01-27,105.56611633300781
2025-01-28,103.52513122558594
2025-01-29,104.12879943847656
2025-01-30,104.99119567871094
2025-01-31,102.3656997680664
2025-02-03,102.61482238769531
2025-02-04,105.3648910522461
2025-02-05,105.28823852539062
2025-02-06,103.89883422851562
2025-02-07,104.33960723876953
2025-02-10,106.33267974853516
2025-02-11,107.0034408569336
2025-02-12,103.7840576171875
2025-02-13,104.53814697265625
2025-02-14,104.64449310302734
2025-02-18,106.48137664794922
2025-02-19,106.63606262207031
2025-02-20,108.27959442138672
2025-02-21,107.01311492919922
2025-02-24,107.57383728027344
2025-02-25,106.08499145507812
2025-02-26,105.82396697998047
2025-02-27,106.49105072021484
2025-02-28,107.63184356689453
2025-03-03,104.18043518066406
2025-03-04,103.96774291992188
2025-03-05,101.93750762939453
2025-03-06,104.04508972167969
2025-03-07,105.39856719970703
2025-03-10,108.08623504638672
2025-03-11,105.533935546875
2025-03-12,105.50492095947266
2025-03-13,105.0602035522461
2025-03-14,108.18291473388672
2025-03-17,109.98114013671875
2025-03-18,109.8651123046875
2025-03-19,111.5763168334961
2025-03-20,112.05004119873047
2025-03-21,111.66332244873047
2025-03-24,111.95336151123047
2025-03-25,112.71710968017578
2025-03-26,114.34130859375
2025-03-27,113.97393035888672
2025-03-28,113.81925201416016
2025-03-31,114.9793930053711
2025-04-01,115.08573913574219
2025-04-02,114.72801971435547
2025-04-03,108.69530487060547
2025-04-04,100.87403869628906
2025-04-07,99.52053833007812
2025-04-08,97.42262268066406
2025-04-09,102.28553771972656
2025-04-10,96.61053466796875
2025-04-11,99.71390533447266
2025-04-14,99.9555892944336
2025-04-15,99.67522430419922
2025-04-16,100.7290267944336
2025-04-17,103.36833190917969
2025-04-21,101.8504867553711
2025-04-22,104.70249938964844
2025-04-23,103.80339050292969
2025-04-24,105.02153778076172
2025-04-25,104.9635238647461
2025-04-28,105.02153778076172
2025-04-29,104.76051330566406
2025-04-30,102.12118530273438
2025-05-01,102.26620483398438
2025-05-02,102.68193054199219
2025-05-05,99.83959197998047
2025-05-06,101.23174285888672
2025-05-07,101.13507843017578
2025-05-08,102.54656982421875
2025-05-09,103.74537658691406
2025-05-12,105.533935546875
2025-05-13,105.82396697998047
2025-05-14,104.87651062011719
2025-05-15,105.94001770019531
2025-05-16,105.55950927734375
2025-05-19,103.8813247680664
2025-05-20,102.39826965332031
2025-05-21,101.13964080810547
2025-05-22,100.46641540527344
2025-05-23,100.52495574951172
2025-05-27,101.00303649902344
2025-05-28,99.62732696533203
2025-05-29,100.19322967529297
2025-05-30,99.81271362304688
2025-06-02,100.54447174072266
2025-06-03,101.2762451171875
2025-06-04,99.81271362304688
2025-06-05,99.35414123535156
2025-06-06,101.73480987548828
2025-06-09,102.41778564453125
2025-06-10,104.61308288574219
2025-06-11,106.65226745605469
2025-06-12,107.06206512451172
2025-06-13,109.39395141601562
2025-06-16,109.74519348144531
2025-06-17,111.22824096679688
2025-06-18,110.43793487548828
2025-06-20,111.91120910644531
2025-06-23,109.02318572998047
2025-06-24,105.70584869384766
2025-06-25,105.73512268066406
2025-06-26,107.31572723388672
2025-06-27,106.7205581665039
2025-06-30,105.17898559570312
2025-07-01,106.58397674560547
2025-07-02,108.34996795654297
2025-07-03,109.47200012207031
2025-07-07,108.40850830078125
2025-07-08,111.41361999511719
2025-07-09,111.0331039428711
2025-07-10,112.1356201171875
2025-07-11,112.62346649169922
2025-07-14,111.15017700195312
2025-07-15,110.16474151611328
2025-07-16,109.50127410888672
2025-07-17,108.94513702392578
2025-07-18,105.14971160888672
2025-07-21,105.42290496826172
2025-07-22,105.90098571777344
2025-07-23,107.25718688964844
2025-07-24,108.09628295898438
2025-07-25,107.71576690673828
2025-07-28,108.73047637939453
2025-07-29,110.13546752929688
2025-07-30,109.1792984008789
2025-07-31,108.92562103271484
2025-08-01,106.97425079345703
2025-08-04,104.75944519042969
2025-08-05,104.63259887695312
2025-08-06,103.92034912109375
2025-08-07,103.37396240234375
2025-08-08,104.20330047607422
2025-08-11,103.25688171386719
2025-08-12,103.5495834350586
2025-08-13,104.98384094238281
2025-08-14,104.7691879272461
2025-08-15,104.86766815185547
2025-08-18,105.09416961669922
2025-08-19,105.78350067138672
2025-08-20,106.87659454345703
2025-08-21,107.56593322753906
2025-08-22,109.5846939086914
2025-08-25,110.03768157958984
2025-08-26,109.79148864746094
2025-08-27,111.03230285644531
2025-08-28,111.62316131591797
2025-08-29,112.54883575439453
2025-09-02,112.9427490234375
2025-09-03,110.2051010131836
2025-09-04,110.68762969970703
2025-09-05,107.56593322753906
2025-09-08,108.17647552490234
2025-09-09,108.96429443359375
2025-09-10,110.7861099243164
2025-09-11,110.43159484863281
2025-09-12,110.4512939453125
2025-09-15,110.63838958740234
2025-09-16,112.93289947509766
2025-09-17,113.53360748291016
2025-09-18,112.19432067871094
2025-09-19,111.10123443603516
2025-09-22,110.31341552734375
2025-09-23,112.21401977539062
2025-09-24,112.8147201538086
2025-09-25,113.82903289794922
2025-09-26,115.4342041015625
2025-09-29,112.47991180419922
2025-09-30,111.03230285644531
2025-10-01,110.28387451171875
2025-10-02,109.59454345703125
2025-10-03,111.53453826904297
2025-10-06,112.46021270751953
2025-10-07,112.51929473876953
2025-10-08,112.28295135498047
2025-10-09,111.18987274169922
2025-10-10,109.04307556152344
2025-10-13,110.53006744384766
2025-10-14,110.57930755615234
2025-10-15,109.90966796875
2025-10-16,108.95445251464844
2025-10-17,110.53006744384766
2025-10-20,110.9830551147461
2025-10-21,110.99291229248047
2025-10-22,112.96244049072266
2025-10-23,114.21309661865234
2025-10-24,113.632080078125
2025-10-27,114.1737060546875
2025-10-28,113.2775650024414
2025-10-29,114.6759262084961
2025-10-30,112.9427490234375
2025-10-31,112.6177749633789
2025-11-03,112.02691650390625
2025-11-04,112.401123046875
2025-11-05,111.94813537597656
2025-11-06,112.75564575195312
2025-11-07,115.4342041015625
2025-11-10,116.4189682006836
2025-11-11,117.9552001953125
2025-11-12,116.32049560546875
2025-11-13,116.98028564453125
2025-11-14,118.50015258789062
2025-11-17,116.90081024169922
2025-11-18,118.24187469482422
2025-11-19,116.572998046875
2025-11-20,116.24517822265625
2025-11-21,116.3047866821289
2025-11-24,115.20213317871094
2025-11-25,113.75180053710938
2025-11-26,114.01007843017578
2025-11-28,115.1524658203125
2025-12-01,115.8577651977539
2025-12-02,114.61603546142578
2025-12-03,117.02001953125
2025-12-04,116.36438751220703
2025-12-05,115.76836395263672
2025-12-08,115.21207427978516
2025-12-09,117.467041015625
2025-12-10,118.74849700927734
2025-12-11,118.74849700927734
2025-12-12,118.03326416015625
2025-12-15,116.98028564453125
2025-12-16,113.9206771850586
2025-12-17,116.63260650634766
2025-12-18,115.76836395263672
2025-12-19,115.91736602783203
2025-12-22,117.3676986694336
2025-12-23,118.62928771972656
2025-12-24,118.43061828613281
2025-12-26,118.32134246826172
2025-12-29,119.73194122314453
2025-12-30,120.18889617919922
2025-12-31,119.54319763183594
