Date,BAC
2025-01-24,45.466949462890625
2025-01-27,46.0240478515625
2025-01-28,45.77970886230469
2025-01-29,45.691741943359375
2025-01-30,45.66242218017578
2025-01-31,45.251930236816406
2025-02-03,45.16396713256836
2025-02-04,45.65264892578125
2025-02-05,46.04359436035156
2025-02-06,46.65933609008789
2025-02-07,46.32703399658203
2025-02-10,45.61355209350586
2025-02-11,45.73084259033203
2025-02-12,45.16396713256836
2025-02-13,45.28125762939453
2025-02-14,45.89698791503906
2025-02-18,45.47672653198242
2025-02-19,44.9684944152832
2025-02-20,44.274566650390625
2025-02-21,43.79566192626953
2025-02-24,43.45357894897461
2025-02-25,42.945350646972656
2025-02-26,42.945350646972656
2025-02-27,43.121273040771484
2025-02-28,45.056453704833984
2025-03-03,44.528682708740234
2025-03-04,41.704097747802734
2025-03-05,41.33270263671875
2025-03-06,40.52149200439453
2025-03-07,40.718196868896484
2025-03-10,39.17405319213867
2025-03-11,38.95767593383789
2025-03-12,39.25273895263672
2025-03-13,39.016685485839844
2025-03-14,40.21659469604492
2025-03-17,40.757537841796875
2025-03-18,40.964080810546875
2025-03-19,41.514854431152344
2025-03-20,41.78041076660156
2025-03-21,41.77057647705078
2025-03-24,42.360694885253906
2025-03-25,42.56723403930664
2025-03-26,42.11481475830078
2025-03-27,41.859092712402344
2025-03-28,40.5706672668457
2025-03-31,41.04276657104492
2025-04-01,40.80671691894531
2025-04-02,41.16078567504883
2025-04-03,36.60703659057617
2025-04-04,33.82364273071289
2025-04-07,34.99404525756836
2025-04-08,34.453102111816406
2025-04-09,36.53818893432617
2025-04-10,35.25959777832031
2025-04-11,35.35795211791992
2025-04-14,36.06608963012695
2025-04-15,37.364356994628906
2025-04-16,36.71522903442383
2025-04-17,36.793907165527344
2025-04-21,36.31197738647461
2025-04-22,37.68891906738281
2025-04-23,38.111839294433594
2025-04-24,38.92816925048828
2025-04-25,39.036354064941406
2025-04-28,39.124874114990234
2025-04-29,39.3314208984375
2025-04-30,39.22323226928711
2025-05-01,39.508453369140625
2025-05-02,40.39363098144531
2025-05-05,40.442806243896484
2025-05-06,40.16741943359375
2025-05-07,40.25593948364258
2025-05-08,40.91490173339844
2025-05-09,41.101776123046875
2025-05-12,42.64591979980469
2025-05-13,43.55076599121094
2025-05-14,44.00319290161133
2025-05-15,43.64912033081055
2025-05-16,43.954017639160156
2025-05-19,44.03269958496094
2025-05-20,43.954017639160156
2025-05-21,42.5377311706543
2025-05-22,42.596744537353516
2025-05-23,42.488555908203125
2025-05-27,43.491756439208984
2025-05-28,43.33439254760742
2025-05-29,43.51142883300781
2025-05-30,43.40324020385742
2025-06-02,43.35406494140625
2025-06-03,43.914676666259766
2025-06-04,43.62944793701172
2025-06-05,43.64912033081055
2025-06-06,44.490047454833984
2025-06-09,44.39111328125
2025-06-10,44.608768463134766
2025-06-11,44.25260925292969
2025-06-12,44.14378356933594
2025-06-13,43.619441986083984
2025-06-16,43.9360237121582
2025-06-17,43.7579460144043
2025-06-18,44.57908630371094
2025-06-20,45.0143928527832
2025-06-23,45.80585479736328
2025-06-24,46.162010192871094
2025-06-25,46.34998321533203
2025-06-26,46.95347213745117
2025-06-27,46.617103576660156
2025-06-30,46.81496810913086
2025-07-01,47.636112213134766
2025-07-02,48.19013214111328
2025-07-03,48.40778732299805
2025-07-07,48.14066696166992
2025-07-08,46.64678192138672
2025-07-09,46.340091705322266
2025-07-10,46.46870422363281
2025-07-11,46.23126220703125
2025-07-14,46.56763458251953
2025-07-15,45.65745544433594
2025-07-16,45.538734436035156
2025-07-17,46.51816940307617
2025-07-18,46.81496810913086
2025-07-21,46.97325897216797
2025-07-22,47.26016616821289
2025-07-23,47.62621307373047
2025-07-24,47.8735466003418
2025-07-25,47.93290710449219
2025-07-28,47.71525573730469
2025-07-29,47.4382438659668
2025-07-30,47.44813537597656
2025-07-31,46.765499114990234
2025-08-01,45.17268371582031
2025-08-04,45.36065673828125
2025-08-05,45.073753356933594
2025-08-06,44.935245513916016
2025-08-07,44.44057846069336
2025-08-08,45.51894760131836
2025-08-11,45.66735076904297
2025-08-12,46.99304962158203
2025-08-13,46.73582458496094
2025-08-14,47.2008056640625
2025-08-15,46.439022064208984
2025-08-18,47.40856170654297
2025-08-19,47.56686019897461
2025-08-20,47.8339729309082
2025-08-21,47.74493408203125
2025-08-22,48.95191192626953
2025-08-25,48.95191192626953
2025-08-26,49.71369934082031
2025-08-27,49.84231185913086
2025-08-28,49.951133728027344
2025-08-29,50.19847106933594
2025-09-02,49.88187789916992
2025-09-03,49.525726318359375
2025-09-04,50.07974624633789
2025-09-05,49.5126953125
2025-09-08,49.20429611206055
2025-09-09,50.030006408691406
2025-09-10,49.87083435058594
2025-09-11,50.48762893676758
2025-09-12,50.31850814819336
2025-09-15,50.32845687866211
2025-09-16,50.398094177246094
2025-09-17,51.13426971435547
2025-09-18,51.860496520996094
2025-09-19,51.97987365722656
2025-09-22,51.65157699584961
2025-09-23,51.43272018432617
2025-09-24,51.43272018432617
2025-09-25,51.581939697265625
2025-09-26,51.94007873535156
2025-09-29,52.14899444580078
2025-09-30,51.32328796386719
2025-10-01,50.417991638183594
2025-10-02,50.219024658203125
2025-10-03,50.378196716308594
2025-10-06,50.12948989868164
2025-10-07,50.030006408691406
2025-10-08,49.582332611083984
2025-10-09,49.5325927734375
2025-10-10,48.39848709106445
2025-10-13,48.607398986816406
2025-10-14,49.8310432434082
2025-10-15,52.00971984863281
2025-10-16,50.179229736328125
2025-10-17,51.014888763427734
2025-10-20,51.77096176147461
2025-10-21,51.2536506652832
2025-10-22,50.835819244384766
2025-10-23,51.49240493774414
2025-10-24,52.298221588134766
2025-10-27,52.74589538574219
2025-10-28,52.5966682434082
2025-10-29,52.308170318603516
2025-10-30,52.75584030151367
2025-10-31,53.17367172241211
2025-11-03,53.283103942871094
2025-11-04,53.263206481933594
2025-11-05,52.17884063720703
2025-11-06,53.01449966430664
2025-11-07,52.924964904785156
2025-11-10,53.14382553100586
2025-11-11,53.35274124145508
2025-11-12,53.830257415771484
2025-11-13,52.5966682434082
2025-11-14,52.3380126953125
2025-11-17,51.2138557434082
2025-11-18,51.37302780151367
2025-11-19,51.75106430053711
2025-11-20,50.73633575439453
2025-11-21,51.29344177246094
2025-11-24,51.661529541015625
2025-11-25,52.208683013916016
2025-11-26,52.71604919433594
2025-11-28,53.37263870239258
2025-12-01,52.96475601196289
2025-12-02,52.91501235961914
2025-12-03,53.81036376953125
2025-12-04,53.880001068115234
2025-12-05,53.95000076293945
2025-12-08,53.900001525878906
2025-12-09,53.540000915527344
2025-12-10,54.08000183105469
2025-12-11,54.560001373291016
2025-12-12,55.13999938964844
2025-12-15,55.33000183105469
2025-12-16,54.810001373291016
2025-12-17,54.54999923706055
2025-12-18,54.2599983215332
2025-12-19,55.27000045776367
2025-12-22,55.880001068115234
2025-12-23,55.970001220703125
2025-12-24,56.25
2025-12-26,56.16999816894531
2025-12-29,55.349998474121094
2025-12-30,55.279998779296875
2025-12-31,55.0
