Date,AIG
2024-06-06,72.83155059814453
2024-06-07,73.21678924560547
2024-06-10,73.21678924560547
2024-06-11,71.47354888916016
2024-06-12,71.92620849609375
2024-06-13,71.37723541259766
2024-06-14,71.09640502929688
2024-06-17,71.6386947631836
2024-06-18,71.78395080566406
2024-06-20,72.51020812988281
2024-06-21,72.51988983154297
2024-06-24,73.60444641113281
2024-06-25,72.15190887451172
2024-06-26,72.1325454711914
2024-06-27,72.59734344482422
2024-06-28,71.89046478271484
2024-07-01,72.1325454711914
2024-07-02,72.94595336914062
2024-07-03,72.77165985107422
2024-07-05,71.54185485839844
2024-07-08,72.44241333007812
2024-07-09,73.35267639160156
2024-07-10,73.55602264404297
2024-07-11,74.52437591552734
2024-07-12,74.69867706298828
2024-07-15,75.16349029541016
2024-07-16,75.81229400634766
2024-07-17,76.09310913085938
2024-07-18,75.58956909179688
2024-07-19,72.06476593017578
2024-07-22,73.67222595214844
2024-07-23,74.44690704345703
2024-07-24,72.878173828125
2024-07-25,72.86849212646484
2024-07-26,74.7955093383789
2024-07-29,75.51209259033203
2024-07-30,76.50950622558594
2024-07-31,76.72254180908203
2024-08-01,72.53926086425781
2024-08-02,69.69231414794922
2024-08-05,67.93959045410156
2024-08-06,68.98540496826172
2024-08-07,68.3462905883789
2024-08-08,69.85691833496094
2024-08-09,69.77944946289062
2024-08-12,69.34370422363281
2024-08-13,69.36305236816406
2024-08-14,70.60255432128906
2024-08-15,71.09640502929688
2024-08-16,71.23197174072266
2024-08-19,72.07444763183594
2024-08-20,71.54185485839844
2024-08-21,71.99697875976562
2024-08-22,72.39400482177734
2024-08-23,72.936279296875
2024-08-26,72.24874877929688
2024-08-27,72.07444763183594
2024-08-28,73.12994384765625
2024-08-29,73.71096801757812
2024-08-30,74.61152648925781
2024-09-03,73.62380981445312
2024-09-04,74.26292419433594
2024-09-05,71.50311279296875
2024-09-06,69.63420104980469
2024-09-09,70.51539611816406
2024-09-10,70.02153778076172
2024-09-11,69.87628936767578
2024-09-12,70.86399841308594
2024-09-13,70.79622650146484
2024-09-16,71.07859802246094
2024-09-17,71.66278839111328
2024-09-18,71.37069702148438
2024-09-19,71.94517517089844
2024-09-20,71.81858825683594
2024-09-23,72.34437561035156
2024-09-24,71.4875259399414
2024-09-25,71.09806060791016
2024-09-26,71.19542694091797
2024-09-27,71.40962982177734
2024-09-30,71.30254364013672
2024-10-01,70.80595397949219
2024-10-02,70.5430679321289
2024-10-03,70.43595886230469
2024-10-04,74.0483169555664
2024-10-07,71.70174407958984
2024-10-08,72.66568756103516
2024-10-09,73.61015319824219
2024-10-10,74.51567840576172
2024-10-11,75.197265625
2024-10-14,75.57698822021484
2024-10-15,74.95384216308594
2024-10-16,75.109619140625
2024-10-17,77.10567474365234
2024-10-18,76.48250579833984
2024-10-21,75.50883483886719
2024-10-22,75.00251007080078
2024-10-23,75.3919906616211
2024-10-24,75.63540649414062
2024-10-25,74.79804992675781
2024-10-28,75.440673828125
2024-10-29,74.64225769042969
2024-10-30,74.8175048828125
2024-10-31,73.88277435302734
2024-11-01,73.72699737548828
2024-11-04,74.3209457397461
2024-11-05,73.40567779541016
2024-11-06,74.99276733398438
2024-11-07,74.5740966796875
2024-11-08,73.59068298339844
2024-11-11,73.39593505859375
2024-11-12,72.88963317871094
2024-11-13,74.08726501464844
2024-11-14,73.75621032714844
2024-11-15,73.77568054199219
2024-11-18,74.30146789550781
2024-11-19,73.31804656982422
2024-11-20,72.69490051269531
2024-11-21,73.98015594482422
2024-11-22,74.05804443359375
2024-11-25,73.95093536376953
2024-11-26,74.29173278808594
2024-11-27,75.109619140625
2024-11-29,74.85646057128906
2024-12-02,74.00936889648438
2024-12-03,73.1233139038086
2024-12-04,73.96067810058594
2024-12-05,74.13593292236328
2024-12-06,73.57119750976562
2024-12-09,72.13016510009766
2024-12-10,71.07859802246094
2024-12-11,71.70174407958984
2024-12-12,70.55279541015625
2024-12-13,70.95201110839844
2024-12-16,70.57997131347656
2024-12-17,69.72818756103516
2024-12-18,68.53375244140625
2024-12-19,69.60090637207031
2024-12-20,71.16741180419922
2024-12-23,70.95201110839844
2024-12-24,71.31426239013672
2024-12-26,71.80378723144531
2024-12-27,71.47091674804688
2024-12-30,71.03033447265625
2024-12-31,71.27510070800781
2025-01-02,71.45132446289062
2025-01-03,71.2848892211914
2025-01-06,70.95201110839844
2025-01-07,71.06948852539062
2025-01-08,69.93379974365234
2025-01-10,69.02327728271484
2025-01-13,69.35614776611328
2025-01-14,71.06948852539062
2025-01-15,71.53944396972656
2025-01-16,73.04718780517578
2025-01-17,73.51713562011719
2025-01-21,73.595458984375
2025-01-22,73.18424987792969
2025-01-23,73.03739166259766
2025-01-24,72.23457336425781
2025-01-27,74.5157699584961
2025-01-28,73.595458984375
2025-01-29,73.83043670654297
2025-01-30,73.84021759033203
2025-01-31,72.1170883178711
2025-02-03,71.56881713867188
2025-02-04,71.19676971435547
2025-02-05,71.84294891357422
2025-02-06,73.01781463623047
2025-02-07,73.1255111694336
2025-02-10,73.51713562011719
2025-02-11,74.33953857421875
2025-02-12,75.25005340576172
2025-02-13,74.7996826171875
2025-02-14,72.7828369140625
2025-02-18,73.87937927246094
2025-02-19,73.70315551757812
2025-02-20,74.65283203125
2025-02-21,75.0444564819336
2025-02-24,76.92424011230469
2025-02-25,77.36480712890625
2025-02-26,76.5326156616211
2025-02-27,78.02078247070312
2025-02-28,81.20269775390625
2025-03-03,80.86003112792969
2025-03-04,78.17742919921875
2025-03-05,79.60684204101562
2025-03-06,79.57747650146484
2025-03-07,79.81243896484375
2025-03-10,80.20407104492188
2025-03-11,79.92013549804688
2025-03-12,78.69631958007812
2025-03-13,79.8418197631836
2025-03-14,81.38871765136719
2025-03-17,82.53975677490234
2025-03-18,82.677490234375
2025-03-19,82.30365753173828
2025-03-20,82.35284423828125
2025-03-21,81.83142852783203
2025-03-24,82.83488464355469
2025-03-25,82.55943298339844
2025-03-26,82.82505798339844
2025-03-27,83.05133056640625
2025-03-28,82.26429748535156
2025-03-31,85.53047180175781
2025-04-01,85.40258026123047
2025-04-02,86.29782104492188
2025-04-03,84.8024673461914
2025-04-04,77.67000579833984
2025-04-07,76.30254364013672
2025-04-08,76.41075897216797
2025-04-09,81.47726440429688
2025-04-10,80.03109741210938
2025-04-11,80.64105224609375
2025-04-14,80.17866516113281
2025-04-15,80.6213607788086
2025-04-16,79.65725708007812
2025-04-17,79.82450103759766
2025-04-21,78.09303283691406
2025-04-22,80.31639862060547
2025-04-23,80.32624053955078
2025-04-24,81.1132583618164
2025-04-25,79.9031982421875
2025-04-28,80.60169219970703
2025-04-29,80.6705551147461
2025-04-30,80.19833374023438
2025-05-01,79.52936553955078
2025-05-02,82.30365753173828
2025-05-05,81.70353698730469
2025-05-06,81.19197082519531
2025-05-07,80.36558532714844
2025-05-08,80.49348449707031
2025-05-09,81.07391357421875
2025-05-12,82.11672973632812
2025-05-13,82.28397369384766
2025-05-14,80.56234741210938
2025-05-15,81.88062286376953
2025-05-16,82.96278381347656
2025-05-19,82.97261810302734
2025-05-20,82.71683502197266
2025-05-21,81.29034423828125
2025-05-22,80.69023132324219
2025-05-23,80.29671478271484
2025-05-27,81.82159423828125
2025-05-28,81.3985595703125
2025-05-29,82.23477935791016
2025-05-30,83.26775360107422
2025-06-02,84.36959838867188
2025-06-03,84.16300964355469
2025-06-04,83.63176727294922
2025-06-05,84.03511047363281
2025-06-06,85.92398071289062
2025-06-09,83.79900360107422
2025-06-10,82.96278381347656
2025-06-11,83.03164672851562
2025-06-12,84.4089584350586
2025-06-13,83.67710876464844
2025-06-16,84.49795532226562
2025-06-17,83.29141235351562
2025-06-18,83.32107543945312
2025-06-20,84.19137573242188
2025-06-23,84.87376403808594
2025-06-24,84.51773071289062
2025-06-25,82.97493743896484
2025-06-26,84.03313446044922
2025-06-27,83.6573257446289
2025-06-30,84.64630126953125
2025-07-01,84.9232177734375
2025-07-02,81.45191955566406
2025-07-03,82.26287841796875
2025-07-07,82.1145248413086
2025-07-08,82.28265380859375
2025-07-09,82.15409088134766
2025-07-10,81.55081176757812
2025-07-11,80.87831115722656
2025-07-14,80.72996520996094
2025-07-15,80.17613983154297
2025-07-16,80.0970230102539
2025-07-17,80.0970230102539
2025-07-18,80.31459045410156
2025-07-21,79.88933563232422
2025-07-22,80.52228546142578
2025-07-23,78.63333892822266
2025-07-24,78.35643005371094
2025-07-25,79.21683502197266
2025-07-28,78.35643005371094
2025-07-29,78.04984283447266
2025-07-30,76.5564956665039
2025-07-31,76.77406311035156
2025-08-01,76.15101623535156
2025-08-04,77.42679595947266
2025-08-05,77.57513427734375
2025-08-06,78.18830108642578
2025-08-07,75.75542449951172
2025-08-08,77.2685546875
2025-08-11,77.7630386352539
2025-08-12,77.61470031738281
2025-08-13,79.00914764404297
2025-08-14,79.42451477050781
2025-08-15,79.1278305053711
2025-08-18,79.49374389648438
2025-08-19,80.39371490478516
2025-08-20,81.62004089355469
2025-08-21,81.67937469482422
2025-08-22,82.4606704711914
2025-08-25,81.8771743774414
2025-08-26,81.66949462890625
2025-08-27,81.30357360839844
2025-08-28,80.7002944946289
2025-08-29,80.42338562011719
2025-09-02,80.15635681152344
2025-09-03,80.44315338134766
2025-09-04,80.82886505126953
2025-09-05,78.3366470336914
2025-09-08,77.90149688720703
2025-09-09,77.61470031738281
2025-09-10,77.1399917602539
2025-09-11,77.85205078125
2025-09-12,78.05973052978516
2025-09-15,76.18067932128906
2025-09-16,75.94193267822266
2025-09-17,76.3995361328125
2025-09-18,77.62312316894531
2025-09-19,76.57859802246094
2025-09-22,76.13094329833984
2025-09-23,76.30005645751953
2025-09-24,77.4937973022461
2025-09-25,76.69796752929688
2025-09-26,77.5733871459961
2025-09-29,77.4937973022461
2025-09-30,78.13046264648438
2025-10-01,79.22472381591797
2025-10-02,79.22472381591797
2025-10-03,80.59752655029297
2025-10-06,82.58709716796875
2025-10-07,83.61173248291016
2025-10-08,83.5619888305664
2025-10-09,82.73632049560547
2025-10-10,80.8760757446289
2025-10-13,81.39335632324219
2025-10-14,82.47767639160156
2025-10-15,80.8362808227539
2025-10-16,76.6183853149414
2025-10-17,76.95661163330078
2025-10-20,77.28489685058594
2025-10-21,77.9712905883789
2025-10-22,78.52838134765625
2025-10-23,78.4388427734375
2025-10-24,78.58806610107422
2025-10-27,78.89644622802734
2025-10-28,77.98123931884766
2025-10-29,77.5733871459961
2025-10-30,77.78228759765625
2025-10-31,78.54827117919922
2025-11-03,78.54827117919922
2025-11-04,80.28914642333984
2025-11-05,75.92203521728516
2025-11-06,75.88224792480469
2025-11-07,76.52885437011719
2025-11-10,76.51890563964844
2025-11-11,75.75292205810547
2025-11-12,77.59327697753906
2025-11-13,77.94145202636719
2025-11-14,77.3445816040039
2025-11-17,76.06130981445312
2025-11-18,76.66812896728516
2025-11-19,75.35501098632812
2025-11-20,75.29532623291016
2025-11-21,75.56391143798828
2025-11-24,74.71834564208984
2025-11-25,74.6188735961914
2025-11-26,75.64350128173828
2025-11-28,75.76287841796875
2025-12-01,76.21052551269531
2025-12-02,76.54875183105469
2025-12-03,76.66812896728516
2025-12-04,76.87702941894531
2025-12-05,76.62833404541016
2025-12-08,75.9120864868164
2025-12-09,76.02151489257812
2025-12-10,80.65721893310547
2025-12-11,82.41798400878906
2025-12-12,84.4572982788086
2025-12-15,85.8499984741211
2025-12-16,84.54000091552734
2025-12-17,86.13999938964844
2025-12-18,86.19000244140625
2025-12-19,86.02999877929688
2025-12-22,86.43000030517578
2025-12-23,86.58999633789062
2025-12-24,86.5199966430664
2025-12-26,86.4800033569336
2025-12-29,86.4800033569336
2025-12-30,86.12999725341797
2025-12-31,85.55000305175781
